Issue Number,State_0,Time Lapsed_0,Time Lapsed_1,Time Lapsed_2,Time Lapsed_3,Time Lapsed_4,Time Lapsed_5,Time Lapsed_6,Time Lapsed_7,Number of Prompts,Conversation_0,Conversation_1,Conversation_2,Conversation_3,Conversation_4,Conversation_5,Conversation_6,Conversation_7,Type_0,URL_0,URL_1,URL_2,URL_3,URL_4,URL_5,URL_6,URL_7,Author_0,Author_1,Author_2,Author_3,Author_4,Author_5,Author_6,RepoName_0,RepoName_1,RepoName_2,RepoName_3,RepoName_4,RepoName_5,RepoName_6,RepoLanguage_0,RepoLanguage_1,RepoLanguage_2,RepoLanguage_3,RepoLanguage_4,Title_0,Title_1,Title_2,Title_3,Title_4,Title_5,Title_6,Title_7,Body_0,Body_1,Body_2,Body_3,Body_4,Body_5,Body_6,Body_7,UpdatedAt_0,UpdatedAt_1,UpdatedAt_2,UpdatedAt_3,UpdatedAt_4,UpdatedAt_5,UpdatedAt_6,UpdatedAt_7,CSharing_URL_0,CSharing_URL_1,CSharing_URL_2,CSharing_URL_3,CSharing_URL_4,CSharing_URL_5,CSharing_URL_6,CSharing_URL_7,CSharing_Status,CSharing_DateOfConversation_0,CSharing_DateOfConversation_1,CSharing_DateOfConversation_2,CSharing_DateOfConversation_3,CSharing_DateOfConversation_4,CSharing_DateOfConversation_5,CSharing_DateOfConversation_6,CSharing_Title_0,CSharing_Title_1,CSharing_Title_2,CSharing_Title_3,CSharing_Title_4,CSharing_Title_5,CSharing_Title_6,CSharing_Title_7,CSharing_NumberOfPrompts,CSharing_TokensOfPrompts,CSharing_TokensOfAnswers,Conversation_Prompt_0,Conversation_Prompt_1,Conversation_Prompt_2,Conversation_Prompt_3,Conversation_Prompt_4,Conversation_Prompt_5,Conversation_Prompt_6,Conversation_Prompt_7,Conversation_Prompt_8,Conversation_Answer_0,Conversation_Answer_1,Conversation_Answer_2,Conversation_Answer_3,Conversation_Answer_4,Conversation_Answer_5,Conversation_Answer_6,Conversation_Answer_7,Conversation_Answer_8,Conversation_Answer_9,Effectiveness_Score,Detected_Patterns_0,Detected_Patterns_1,Detected_Patterns_2
1,1,0,0,1,0,1,0,1,1,22,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,200,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,22,807,6917,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,112.59747878359265,0,0,1
1,1,0,0,1,0,1,0,1,1,22,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,200,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,22,807,6917,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,112.59747878359265,0,1,0
1,1,0,0,1,0,1,0,1,1,22,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,200,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,22,807,6917,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,112.59747878359265,0,1,1
1,1,0,0,1,0,1,0,1,1,22,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,200,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,22,807,6917,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,103.57099306930692,0,0,1
1,1,0,0,1,0,1,0,1,1,22,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,200,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,22,807,6917,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,103.57099306930692,0,1,0
1,1,0,0,1,0,1,0,1,1,22,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,200,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,22,807,6917,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,103.57099306930692,0,1,1
1,1,0,0,1,0,1,0,1,1,22,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,200,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,22,807,6917,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,110.08355021216407,0,0,1
1,1,0,0,1,0,1,0,1,1,22,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,200,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,22,807,6917,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,110.08355021216407,0,1,0
1,1,0,0,1,0,1,0,1,1,22,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,200,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,22,807,6917,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,110.08355021216407,0,1,1
1,1,0,0,1,0,1,0,1,1,22,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,200,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,22,807,6917,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,86.59402640264027,0,0,1
1,1,0,0,1,0,1,0,1,1,22,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,200,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,22,807,6917,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,86.59402640264027,0,1,0
1,1,0,0,1,0,1,0,1,1,22,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,200,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,22,807,6917,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,86.59402640264027,0,1,1
1,1,0,0,1,0,1,0,1,1,22,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,200,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,22,807,6917,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,72.58027640264027,0,0,1
1,1,0,0,1,0,1,0,1,1,22,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,200,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,22,807,6917,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,72.58027640264027,0,1,0
1,1,0,0,1,0,1,0,1,1,22,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,200,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,22,807,6917,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,72.58027640264027,0,1,1
1,1,0,0,1,0,1,0,1,1,22,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,200,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,22,807,6917,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,121.57235973597359,0,0,1
1,1,0,0,1,0,1,0,1,1,22,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,200,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,22,807,6917,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,121.57235973597359,0,1,0
1,1,0,0,1,0,1,0,1,1,22,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,200,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,22,807,6917,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,121.57235973597359,0,1,1
1,1,0,0,1,0,1,0,1,1,22,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,200,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,22,807,6917,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,1,1,120.58874862486249,0,0,1
1,1,0,0,1,0,1,0,1,1,22,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,200,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,22,807,6917,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,1,1,120.58874862486249,0,1,0
1,1,0,0,1,0,1,0,1,1,22,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,200,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,22,807,6917,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,1,1,120.58874862486249,0,1,1
1,1,0,0,1,0,1,0,1,1,22,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,200,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,22,807,6917,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,91.08569306930693,0,0,1
1,1,0,0,1,0,1,0,1,1,22,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,200,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,22,807,6917,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,91.08569306930693,0,1,0
1,1,0,0,1,0,1,0,1,1,22,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,200,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,22,807,6917,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,91.08569306930693,0,1,1
1,1,0,0,1,0,1,0,1,1,22,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,200,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,22,807,6917,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,150.5825539715626,0,0,1
1,1,0,0,1,0,1,0,1,1,22,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,200,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,22,807,6917,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,150.5825539715626,0,1,0
1,1,0,0,1,0,1,0,1,1,22,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,200,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,22,807,6917,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,150.5825539715626,0,1,1
1,1,0,0,1,0,1,0,1,1,22,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,200,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,22,807,6917,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,131.08897738303244,0,0,1
1,1,0,0,1,0,1,0,1,1,22,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,200,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,22,807,6917,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,131.08897738303244,0,1,0
1,1,0,0,1,0,1,0,1,1,22,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,200,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,22,807,6917,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,131.08897738303244,0,1,1
1,1,0,0,1,0,1,0,1,1,22,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,200,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,22,807,6917,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,1,1,144.58654697877196,0,0,1
1,1,0,0,1,0,1,0,1,1,22,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,200,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,22,807,6917,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,1,1,144.58654697877196,0,1,0
1,1,0,0,1,0,1,0,1,1,22,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,200,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,22,807,6917,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,1,1,144.58654697877196,0,1,1
1,1,0,0,1,0,1,0,1,1,22,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,200,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,22,807,6917,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,145.0792138684312,0,0,1
1,1,0,0,1,0,1,0,1,1,22,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,200,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,22,807,6917,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,145.0792138684312,0,1,0
1,1,0,0,1,0,1,0,1,1,22,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,200,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,22,807,6917,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,145.0792138684312,0,1,1
1,1,0,0,1,0,1,0,1,1,22,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,200,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,22,807,6917,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,187.0876375137514,0,0,1
1,1,0,0,1,0,1,0,1,1,22,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,200,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,22,807,6917,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,187.0876375137514,0,1,0
1,1,0,0,1,0,1,0,1,1,22,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,200,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,22,807,6917,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,187.0876375137514,0,1,1
1,1,0,0,1,0,1,0,1,1,22,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,200,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,22,807,6917,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,107.0639574803345,0,0,1
1,1,0,0,1,0,1,0,1,1,22,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,200,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,22,807,6917,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,107.0639574803345,0,1,0
1,1,0,0,1,0,1,0,1,1,22,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,200,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,22,807,6917,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,107.0639574803345,0,1,1
136,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,200,0,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,25,345,0,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,123.02622274550845,0,1,0
261,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,200,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,275,209,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,1,1,85.26625327812283,0,0,1
261,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,200,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,275,209,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,1,1,85.26625327812283,0,1,0
5,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,70,555,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,85.90923708920188,0,0,1
5,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,70,555,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,40.36507042253521,0,0,1
5,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,70,555,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,23.36507042253521,0,0,1
15,1,0,0,1,0,1,1,0,1,13,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,200,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,13,198,7453,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,14.235678391959798,0,0,1
15,1,0,0,1,0,1,1,0,1,13,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,200,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,13,198,7453,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,13.735678391959798,0,0,1
15,1,0,0,1,0,1,1,0,1,13,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,200,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,13,198,7453,0,1,0,1,1,0,1,1,0,0,0,1,0,1,1,1,0,1,0,11.735678391959798,0,0,1
